,Precision,Recall,Zeroed,NmrNeighbors,NmrRecommendations,,Value,,,,,,,,,NmrRecommendations,Precision,Recall,,NmrNeighbors,Precision,Recall,,NmrRecommendations,NmrNeighbors,Zeroed,,,NmrNeighbors,NmrRecommendations
1488,0.09,0.22,75,60,77,,,,,,,,,,,77,0.09,0.22,,60,0.09,0.22,,77,60,75,,1488,60,77
1489,0.09,0.22,73,60,79,,,,,,,,,,,79,0.09,0.22,,60,0.09,0.22,,79,60,73,,1489,60,79
1490,0.09,0.23,73,60,81,,,,,,,,,,,81,0.09,0.23,,60,0.09,0.23,,81,60,73,,1490,60,81
1491,0.09,0.23,72,60,83,,,,,,,,,,,83,0.09,0.23,,60,0.09,0.23,,83,60,72,,1491,60,83
1492,0.09,0.23,70,60,85,,,,,,,,,,,85,0.09,0.23,,60,0.09,0.23,,85,60,70,,1492,60,85
1493,0.09,0.24,67,60,87,,,,,,,,,,,87,0.09,0.24,,60,0.09,0.24,,87,60,67,,1493,60,87
1494,0.09,0.24,67,60,89,,,,,,,,,,,89,0.09,0.24,,60,0.09,0.24,,89,60,67,,1494,60,89
1495,0.09,0.24,65,60,91,,,,,,,,,,,91,0.09,0.24,,60,0.09,0.24,,91,60,65,,1495,60,91
1496,0.09,0.25,64,60,93,,,,,,,,,,,93,0.09,0.25,,60,0.09,0.25,,93,60,64,,1496,60,93
1497,0.09,0.25,64,60,95,,,,,,,,,,,95,0.09,0.25,,60,0.09,0.25,,95,60,64,,1497,60,95
1498,0.09,0.26,62,60,97,,,,,,,,,,,97,0.09,0.26,,60,0.09,0.26,,97,60,62,,1498,60,97
1499,0.09,0.26,60,60,99,,,,,,,,,,,99,0.09,0.26,,60,0.09,0.26,,99,60,60,,1499,60,99
1500,0.3,0.01,659,62,1,,,,,,,,,,,1,0.3,0.01,,62,0.3,0.01,,1,62,659,,1500,62,1
1501,0.27,0.03,445,62,3,,,,,,,,,,,3,0.27,0.03,,62,0.27,0.03,,3,62,445,,1501,62,3
1502,0.24,0.04,355,62,5,,,,,,,,,,,5,0.24,0.04,,62,0.24,0.04,,5,62,355,,1502,62,5
1503,0.22,0.05,300,62,7,,,,,,,,,,,7,0.22,0.05,,62,0.22,0.05,,7,62,300,,1503,62,7
1504,0.21,0.06,269,62,9,,,,,,,,,,,9,0.21,0.06,,62,0.21,0.06,,9,62,269,,1504,62,9
1505,0.2,0.07,243,62,11,,,,,,,,,,,11,0.2,0.07,,62,0.2,0.07,,11,62,243,,1505,62,11
1506,0.19,0.08,224,62,13,,,,,,,,,,,13,0.19,0.08,,62,0.19,0.08,,13,62,224,,1506,62,13
1507,0.18,0.09,209,62,15,,,,,,,,,,,15,0.18,0.09,,62,0.18,0.09,,15,62,209,,1507,62,15
1508,0.17,0.09,198,62,17,,,,,,,,,,,17,0.17,0.09,,62,0.17,0.09,,17,62,198,,1508,62,17
1509,0.17,0.1,189,62,19,,,,,,,,,,,19,0.17,0.1,,62,0.17,0.1,,19,62,189,,1509,62,19
1510,0.16,0.11,179,62,21,,,,,,,,,,,21,0.16,0.11,,62,0.16,0.11,,21,62,179,,1510,62,21
1511,0.16,0.11,168,62,23,,,,,,,,,,,23,0.16,0.11,,62,0.16,0.11,,23,62,168,,1511,62,23
1512,0.15,0.12,163,62,25,,,,,,,,,,,25,0.15,0.12,,62,0.15,0.12,,25,62,163,,1512,62,25
1513,0.15,0.13,153,62,27,,,,,,,,,,,27,0.15,0.13,,62,0.15,0.13,,27,62,153,,1513,62,27
1514,0.14,0.13,149,62,29,,,,,,,,,,,29,0.14,0.13,,62,0.14,0.13,,29,62,149,,1514,62,29
1515,0.14,0.14,147,62,31,,,,,,,,,,,31,0.14,0.14,,62,0.14,0.14,,31,62,147,,1515,62,31
1516,0.14,0.14,137,62,33,,,,,,,,,,,33,0.14,0.14,,62,0.14,0.14,,33,62,137,,1516,62,33
1517,0.13,0.15,134,62,35,,,,,,,,,,,35,0.13,0.15,,62,0.13,0.15,,35,62,134,,1517,62,35
1518,0.13,0.15,128,62,37,,,,,,,,,,,37,0.13,0.15,,62,0.13,0.15,,37,62,128,,1518,62,37
1519,0.13,0.15,125,62,39,,,,,,,,,,,39,0.13,0.15,,62,0.13,0.15,,39,62,125,,1519,62,39
1520,0.12,0.16,120,62,41,,,,,,,,,,,41,0.12,0.16,,62,0.12,0.16,,41,62,120,,1520,62,41
1521,0.12,0.16,117,62,43,,,,,,,,,,,43,0.12,0.16,,62,0.12,0.16,,43,62,117,,1521,62,43
1522,0.12,0.17,115,62,45,,,,,,,,,,,45,0.12,0.17,,62,0.12,0.17,,45,62,115,,1522,62,45
1523,0.12,0.17,111,62,47,,,,,,,,,,,47,0.12,0.17,,62,0.12,0.17,,47,62,111,,1523,62,47
1524,0.11,0.17,105,62,49,,,,,,,,,,,49,0.11,0.17,,62,0.11,0.17,,49,62,105,,1524,62,49
1525,0.11,0.18,102,62,51,,,,,,,,,,,51,0.11,0.18,,62,0.11,0.18,,51,62,102,,1525,62,51
1526,0.11,0.18,99,62,53,,,,,,,,,,,53,0.11,0.18,,62,0.11,0.18,,53,62,99,,1526,62,53
1527,0.11,0.19,96,62,55,,,,,,,,,,,55,0.11,0.19,,62,0.11,0.19,,55,62,96,,1527,62,55
1528,0.11,0.19,95,62,57,,,,,,,,,,,57,0.11,0.19,,62,0.11,0.19,,57,62,95,,1528,62,57
1529,0.11,0.19,94,62,59,,,,,,,,,,,59,0.11,0.19,,62,0.11,0.19,,59,62,94,,1529,62,59
1530,0.1,0.19,92,62,61,,,,,,,,,,,61,0.1,0.19,,62,0.1,0.19,,61,62,92,,1530,62,61
1531,0.1,0.2,90,62,63,,,,,,,,,,,63,0.1,0.2,,62,0.1,0.2,,63,62,90,,1531,62,63
1532,0.1,0.2,88,62,65,,,,,,,,,,,65,0.1,0.2,,62,0.1,0.2,,65,62,88,,1532,62,65
1533,0.1,0.2,86,62,67,,,,,,,,,,,67,0.1,0.2,,62,0.1,0.2,,67,62,86,,1533,62,67
1534,0.1,0.21,85,62,69,,,,,,,,,,,69,0.1,0.21,,62,0.1,0.21,,69,62,85,,1534,62,69
1535,0.1,0.21,83,62,71,,,,,,,,,,,71,0.1,0.21,,62,0.1,0.21,,71,62,83,,1535,62,71
1536,0.1,0.21,80,62,73,,,,,,,,,,,73,0.1,0.21,,62,0.1,0.21,,73,62,80,,1536,62,73
1537,0.09,0.22,77,62,75,,,,,,,,,,,75,0.09,0.22,,62,0.09,0.22,,75,62,77,,1537,62,75
1538,0.09,0.22,76,62,77,,,,,,,,,,,77,0.09,0.22,,62,0.09,0.22,,77,62,76,,1538,62,77
1539,0.09,0.22,73,62,79,,,,,,,,,,,79,0.09,0.22,,62,0.09,0.22,,79,62,73,,1539,62,79
1540,0.09,0.23,72,62,81,,,,,,,,,,,81,0.09,0.23,,62,0.09,0.23,,81,62,72,,1540,62,81
1541,0.09,0.23,72,62,83,,,,,,,,,,,83,0.09,0.23,,62,0.09,0.23,,83,62,72,,1541,62,83
1542,0.09,0.23,70,62,85,,,,,,,,,,,85,0.09,0.23,,62,0.09,0.23,,85,62,70,,1542,62,85
1543,0.09,0.23,69,62,87,,,,,,,,,,,87,0.09,0.23,,62,0.09,0.23,,87,62,69,,1543,62,87
1544,0.09,0.24,68,62,89,,,,,,,,,,,89,0.09,0.24,,62,0.09,0.24,,89,62,68,,1544,62,89
1545,0.09,0.24,66,62,91,,,,,,,,,,,91,0.09,0.24,,62,0.09,0.24,,91,62,66,,1545,62,91
1546,0.09,0.24,66,62,93,,,,,,,,,,,93,0.09,0.24,,62,0.09,0.24,,93,62,66,,1546,62,93
1547,0.09,0.25,66,62,95,,,,,,,,,,,95,0.09,0.25,,62,0.09,0.25,,95,62,66,,1547,62,95
1548,0.09,0.25,66,62,97,,,,,,,,,,,97,0.09,0.25,,62,0.09,0.25,,97,62,66,,1548,62,97
1549,0.09,0.26,64,62,99,,,,,,,,,,,99,0.09,0.26,,62,0.09,0.26,,99,62,64,,1549,62,99
1550,0.3,0.01,662,64,1,,,,,,,,,,,1,0.3,0.01,,64,0.3,0.01,,1,64,662,,1550,64,1
1551,0.26,0.03,443,64,3,,,,,,,,,,,3,0.26,0.03,,64,0.26,0.03,,3,64,443,,1551,64,3
1552,0.24,0.04,362,64,5,,,,,,,,,,,5,0.24,0.04,,64,0.24,0.04,,5,64,362,,1552,64,5
1553,0.22,0.05,310,64,7,,,,,,,,,,,7,0.22,0.05,,64,0.22,0.05,,7,64,310,,1553,64,7
1554,0.21,0.06,258,64,9,,,,,,,,,,,9,0.21,0.06,,64,0.21,0.06,,9,64,258,,1554,64,9
1555,0.2,0.07,244,64,11,,,,,,,,,,,11,0.2,0.07,,64,0.2,0.07,,11,64,244,,1555,64,11
1556,0.19,0.08,228,64,13,,,,,,,,,,,13,0.19,0.08,,64,0.19,0.08,,13,64,228,,1556,64,13
1557,0.18,0.09,213,64,15,,,,,,,,,,,15,0.18,0.09,,64,0.18,0.09,,15,64,213,,1557,64,15
1558,0.17,0.09,194,64,17,,,,,,,,,,,17,0.17,0.09,,64,0.17,0.09,,17,64,194,,1558,64,17
1559,0.17,0.1,187,64,19,,,,,,,,,,,19,0.17,0.1,,64,0.17,0.1,,19,64,187,,1559,64,19
1560,0.16,0.11,180,64,21,,,,,,,,,,,21,0.16,0.11,,64,0.16,0.11,,21,64,180,,1560,64,21
1561,0.16,0.11,172,64,23,,,,,,,,,,,23,0.16,0.11,,64,0.16,0.11,,23,64,172,,1561,64,23
1562,0.15,0.12,169,64,25,,,,,,,,,,,25,0.15,0.12,,64,0.15,0.12,,25,64,169,,1562,64,25
1563,0.15,0.12,163,64,27,,,,,,,,,,,27,0.15,0.12,,64,0.15,0.12,,27,64,163,,1563,64,27
1564,0.14,0.13,158,64,29,,,,,,,,,,,29,0.14,0.13,,64,0.14,0.13,,29,64,158,,1564,64,29
1565,0.14,0.13,154,64,31,,,,,,,,,,,31,0.14,0.13,,64,0.14,0.13,,31,64,154,,1565,64,31
1566,0.14,0.14,151,64,33,,,,,,,,,,,33,0.14,0.14,,64,0.14,0.14,,33,64,151,,1566,64,33
1567,0.13,0.14,140,64,35,,,,,,,,,,,35,0.13,0.14,,64,0.13,0.14,,35,64,140,,1567,64,35
1568,0.13,0.15,138,64,37,,,,,,,,,,,37,0.13,0.15,,64,0.13,0.15,,37,64,138,,1568,64,37
1569,0.13,0.15,135,64,39,,,,,,,,,,,39,0.13,0.15,,64,0.13,0.15,,39,64,135,,1569,64,39
1570,0.12,0.16,131,64,41,,,,,,,,,,,41,0.12,0.16,,64,0.12,0.16,,41,64,131,,1570,64,41
1571,0.12,0.16,128,64,43,,,,,,,,,,,43,0.12,0.16,,64,0.12,0.16,,43,64,128,,1571,64,43
1572,0.12,0.17,124,64,45,,,,,,,,,,,45,0.12,0.17,,64,0.12,0.17,,45,64,124,,1572,64,45
1573,0.12,0.17,122,64,47,,,,,,,,,,,47,0.12,0.17,,64,0.12,0.17,,47,64,122,,1573,64,47
1574,0.11,0.17,120,64,49,,,,,,,,,,,49,0.11,0.17,,64,0.11,0.17,,49,64,120,,1574,64,49
1575,0.11,0.18,114,64,51,,,,,,,,,,,51,0.11,0.18,,64,0.11,0.18,,51,64,114,,1575,64,51
1576,0.11,0.18,114,64,53,,,,,,,,,,,53,0.11,0.18,,64,0.11,0.18,,53,64,114,,1576,64,53
1577,0.11,0.18,109,64,55,,,,,,,,,,,55,0.11,0.18,,64,0.11,0.18,,55,64,109,,1577,64,55
1578,0.11,0.19,107,64,57,,,,,,,,,,,57,0.11,0.19,,64,0.11,0.19,,57,64,107,,1578,64,57
1579,0.11,0.19,105,64,59,,,,,,,,,,,59,0.11,0.19,,64,0.11,0.19,,59,64,105,,1579,64,59
1580,0.1,0.19,100,64,61,,,,,,,,,,,61,0.1,0.19,,64,0.1,0.19,,61,64,100,,1580,64,61
1581,0.1,0.2,99,64,63,,,,,,,,,,,63,0.1,0.2,,64,0.1,0.2,,63,64,99,,1581,64,63
1582,0.1,0.2,96,64,65,,,,,,,,,,,65,0.1,0.2,,64,0.1,0.2,,65,64,96,,1582,64,65
1583,0.1,0.2,93,64,67,,,,,,,,,,,67,0.1,0.2,,64,0.1,0.2,,67,64,93,,1583,64,67
1584,0.1,0.2,93,64,69,,,,,,,,,,,69,0.1,0.2,,64,0.1,0.2,,69,64,93,,1584,64,69
1585,0.1,0.21,92,64,71,,,,,,,,,,,71,0.1,0.21,,64,0.1,0.21,,71,64,92,,1585,64,71
1586,0.1,0.21,90,64,73,,,,,,,,,,,73,0.1,0.21,,64,0.1,0.21,,73,64,90,,1586,64,73
1587,0.09,0.21,85,64,75,,,,,,,,,,,75,0.09,0.21,,64,0.09,0.21,,75,64,85,,1587,64,75
1588,0.09,0.22,85,64,77,,,,,,,,,,,77,0.09,0.22,,64,0.09,0.22,,77,64,85,,1588,64,77
1589,0.09,0.22,82,64,79,,,,,,,,,,,79,0.09,0.22,,64,0.09,0.22,,79,64,82,,1589,64,79
1590,0.09,0.22,81,64,81,,,,,,,,,,,81,0.09,0.22,,64,0.09,0.22,,81,64,81,,1590,64,81
1591,0.09,0.23,81,64,83,,,,,,,,,,,83,0.09,0.23,,64,0.09,0.23,,83,64,81,,1591,64,83
1592,0.09,0.23,81,64,85,,,,,,,,,,,85,0.09,0.23,,64,0.09,0.23,,85,64,81,,1592,64,85
1593,0.09,0.23,79,64,87,,,,,,,,,,,87,0.09,0.23,,64,0.09,0.23,,87,64,79,,1593,64,87
1594,0.09,0.23,78,64,89,,,,,,,,,,,89,0.09,0.23,,64,0.09,0.23,,89,64,78,,1594,64,89
1595,0.09,0.24,76,64,91,,,,,,,,,,,91,0.09,0.24,,64,0.09,0.24,,91,64,76,,1595,64,91
1596,0.09,0.24,74,64,93,,,,,,,,,,,93,0.09,0.24,,64,0.09,0.24,,93,64,74,,1596,64,93
1597,0.09,0.24,73,64,95,,,,,,,,,,,95,0.09,0.24,,64,0.09,0.24,,95,64,73,,1597,64,95
1598,0.09,0.25,71,64,97,,,,,,,,,,,97,0.09,0.25,,64,0.09,0.25,,97,64,71,,1598,64,97
1599,0.09,0.25,70,64,99,,,,,,,,,,,99,0.09,0.25,,64,0.09,0.25,,99,64,70,,1599,64,99
1600,0.3,0.01,661,66,1,,,,,,,,,,,1,0.3,0.01,,66,0.3,0.01,,1,66,661,,1600,66,1
1601,0.27,0.03,439,66,3,,,,,,,,,,,3,0.27,0.03,,66,0.27,0.03,,3,66,439,,1601,66,3
1602,0.24,0.04,353,66,5,,,,,,,,,,,5,0.24,0.04,,66,0.24,0.04,,5,66,353,,1602,66,5
1603,0.22,0.05,293,66,7,,,,,,,,,,,7,0.22,0.05,,66,0.22,0.05,,7,66,293,,1603,66,7
1604,0.21,0.06,267,66,9,,,,,,,,,,,9,0.21,0.06,,66,0.21,0.06,,9,66,267,,1604,66,9
1605,0.19,0.07,245,66,11,,,,,,,,,,,11,0.19,0.07,,66,0.19,0.07,,11,66,245,,1605,66,11
1606,0.19,0.08,231,66,13,,,,,,,,,,,13,0.19,0.08,,66,0.19,0.08,,13,66,231,,1606,66,13
1607,0.18,0.09,216,66,15,,,,,,,,,,,15,0.18,0.09,,66,0.18,0.09,,15,66,216,,1607,66,15
1608,0.17,0.09,202,66,17,,,,,,,,,,,17,0.17,0.09,,66,0.17,0.09,,17,66,202,,1608,66,17
1609,0.17,0.1,193,66,19,,,,,,,,,,,19,0.17,0.1,,66,0.17,0.1,,19,66,193,,1609,66,19
1610,0.16,0.11,185,66,21,,,,,,,,,,,21,0.16,0.11,,66,0.16,0.11,,21,66,185,,1610,66,21
1611,0.16,0.11,182,66,23,,,,,,,,,,,23,0.16,0.11,,66,0.16,0.11,,23,66,182,,1611,66,23
1612,0.15,0.12,174,66,25,,,,,,,,,,,25,0.15,0.12,,66,0.15,0.12,,25,66,174,,1612,66,25
1613,0.15,0.12,169,66,27,,,,,,,,,,,27,0.15,0.12,,66,0.15,0.12,,27,66,169,,1613,66,27
1614,0.14,0.13,157,66,29,,,,,,,,,,,29,0.14,0.13,,66,0.14,0.13,,29,66,157,,1614,66,29
1615,0.14,0.13,148,66,31,,,,,,,,,,,31,0.14,0.13,,66,0.14,0.13,,31,66,148,,1615,66,31
1616,0.14,0.14,142,66,33,,,,,,,,,,,33,0.14,0.14,,66,0.14,0.14,,33,66,142,,1616,66,33
1617,0.13,0.14,135,66,35,,,,,,,,,,,35,0.13,0.14,,66,0.13,0.14,,35,66,135,,1617,66,35
1618,0.13,0.15,131,66,37,,,,,,,,,,,37,0.13,0.15,,66,0.13,0.15,,37,66,131,,1618,66,37
1619,0.13,0.15,127,66,39,,,,,,,,,,,39,0.13,0.15,,66,0.13,0.15,,39,66,127,,1619,66,39
1620,0.13,0.16,123,66,41,,,,,,,,,,,41,0.13,0.16,,66,0.13,0.16,,41,66,123,,1620,66,41
1621,0.12,0.16,119,66,43,,,,,,,,,,,43,0.12,0.16,,66,0.12,0.16,,43,66,119,,1621,66,43
1622,0.12,0.17,117,66,45,,,,,,,,,,,45,0.12,0.17,,66,0.12,0.17,,45,66,117,,1622,66,45
1623,0.12,0.17,113,66,47,,,,,,,,,,,47,0.12,0.17,,66,0.12,0.17,,47,66,113,,1623,66,47
1624,0.12,0.17,111,66,49,,,,,,,,,,,49,0.12,0.17,,66,0.12,0.17,,49,66,111,,1624,66,49
1625,0.11,0.18,107,66,51,,,,,,,,,,,51,0.11,0.18,,66,0.11,0.18,,51,66,107,,1625,66,51
1626,0.11,0.18,105,66,53,,,,,,,,,,,53,0.11,0.18,,66,0.11,0.18,,53,66,105,,1626,66,53
1627,0.11,0.18,103,66,55,,,,,,,,,,,55,0.11,0.18,,66,0.11,0.18,,55,66,103,,1627,66,55
1628,0.11,0.19,102,66,57,,,,,,,,,,,57,0.11,0.19,,66,0.11,0.19,,57,66,102,,1628,66,57
1629,0.11,0.19,98,66,59,,,,,,,,,,,59,0.11,0.19,,66,0.11,0.19,,59,66,98,,1629,66,59
1630,0.1,0.19,92,66,61,,,,,,,,,,,61,0.1,0.19,,66,0.1,0.19,,61,66,92,,1630,66,61
1631,0.1,0.2,89,66,63,,,,,,,,,,,63,0.1,0.2,,66,0.1,0.2,,63,66,89,,1631,66,63
1632,0.1,0.2,87,66,65,,,,,,,,,,,65,0.1,0.2,,66,0.1,0.2,,65,66,87,,1632,66,65
1633,0.1,0.2,86,66,67,,,,,,,,,,,67,0.1,0.2,,66,0.1,0.2,,67,66,86,,1633,66,67
1634,0.1,0.21,86,66,69,,,,,,,,,,,69,0.1,0.21,,66,0.1,0.21,,69,66,86,,1634,66,69
1635,0.1,0.21,85,66,71,,,,,,,,,,,71,0.1,0.21,,66,0.1,0.21,,71,66,85,,1635,66,71
1636,0.09,0.21,82,66,73,,,,,,,,,,,73,0.09,0.21,,66,0.09,0.21,,73,66,82,,1636,66,73
1637,0.09,0.21,82,66,75,,,,,,,,,,,75,0.09,0.21,,66,0.09,0.21,,75,66,82,,1637,66,75
1638,0.09,0.22,79,66,77,,,,,,,,,,,77,0.09,0.22,,66,0.09,0.22,,77,66,79,,1638,66,77
1639,0.09,0.22,78,66,79,,,,,,,,,,,79,0.09,0.22,,66,0.09,0.22,,79,66,78,,1639,66,79
1640,0.09,0.22,77,66,81,,,,,,,,,,,81,0.09,0.22,,66,0.09,0.22,,81,66,77,,1640,66,81
1641,0.09,0.23,77,66,83,,,,,,,,,,,83,0.09,0.23,,66,0.09,0.23,,83,66,77,,1641,66,83
1642,0.09,0.23,77,66,85,,,,,,,,,,,85,0.09,0.23,,66,0.09,0.23,,85,66,77,,1642,66,85
1643,0.09,0.23,74,66,87,,,,,,,,,,,87,0.09,0.23,,66,0.09,0.23,,87,66,74,,1643,66,87
1644,0.09,0.23,74,66,89,,,,,,,,,,,89,0.09,0.23,,66,0.09,0.23,,89,66,74,,1644,66,89
1645,0.09,0.24,71,66,91,,,,,,,,,,,91,0.09,0.24,,66,0.09,0.24,,91,66,71,,1645,66,91
1646,0.09,0.24,70,66,93,,,,,,,,,,,93,0.09,0.24,,66,0.09,0.24,,93,66,70,,1646,66,93
1647,0.09,0.25,69,66,95,,,,,,,,,,,95,0.09,0.25,,66,0.09,0.25,,95,66,69,,1647,66,95
1648,0.09,0.25,69,66,97,,,,,,,,,,,97,0.09,0.25,,66,0.09,0.25,,97,66,69,,1648,66,97
1649,0.09,0.25,68,66,99,,,,,,,,,,,99,0.09,0.25,,66,0.09,0.25,,99,66,68,,1649,66,99
1650,0.31,0.01,654,68,1,,,,,,,,,,,1,0.31,0.01,,68,0.31,0.01,,1,68,654,,1650,68,1
1651,0.27,0.03,426,68,3,,,,,,,,,,,3,0.27,0.03,,68,0.27,0.03,,3,68,426,,1651,68,3
1652,0.25,0.04,333,68,5,,,,,,,,,,,5,0.25,0.04,,68,0.25,0.04,,5,68,333,,1652,68,5
1653,0.22,0.05,291,68,7,,,,,,,,,,,7,0.22,0.05,,68,0.22,0.05,,7,68,291,,1653,68,7
1654,0.21,0.06,261,68,9,,,,,,,,,,,9,0.21,0.06,,68,0.21,0.06,,9,68,261,,1654,68,9
1655,0.2,0.07,239,68,11,,,,,,,,,,,11,0.2,0.07,,68,0.2,0.07,,11,68,239,,1655,68,11
1656,0.19,0.08,220,68,13,,,,,,,,,,,13,0.19,0.08,,68,0.19,0.08,,13,68,220,,1656,68,13
1657,0.18,0.09,205,68,15,,,,,,,,,,,15,0.18,0.09,,68,0.18,0.09,,15,68,205,,1657,68,15
1658,0.17,0.1,192,68,17,,,,,,,,,,,17,0.17,0.1,,68,0.17,0.1,,17,68,192,,1658,68,17
1659,0.17,0.1,183,68,19,,,,,,,,,,,19,0.17,0.1,,68,0.17,0.1,,19,68,183,,1659,68,19
1660,0.16,0.11,177,68,21,,,,,,,,,,,21,0.16,0.11,,68,0.16,0.11,,21,68,177,,1660,68,21
1661,0.16,0.12,170,68,23,,,,,,,,,,,23,0.16,0.12,,68,0.16,0.12,,23,68,170,,1661,68,23
1662,0.15,0.12,166,68,25,,,,,,,,,,,25,0.15,0.12,,68,0.15,0.12,,25,68,166,,1662,68,25
1663,0.15,0.13,161,68,27,,,,,,,,,,,27,0.15,0.13,,68,0.15,0.13,,27,68,161,,1663,68,27
1664,0.15,0.13,150,68,29,,,,,,,,,,,29,0.15,0.13,,68,0.15,0.13,,29,68,150,,1664,68,29
1665,0.14,0.14,145,68,31,,,,,,,,,,,31,0.14,0.14,,68,0.14,0.14,,31,68,145,,1665,68,31
1666,0.14,0.14,136,68,33,,,,,,,,,,,33,0.14,0.14,,68,0.14,0.14,,33,68,136,,1666,68,33
1667,0.13,0.15,128,68,35,,,,,,,,,,,35,0.13,0.15,,68,0.13,0.15,,35,68,128,,1667,68,35
1668,0.13,0.15,125,68,37,,,,,,,,,,,37,0.13,0.15,,68,0.13,0.15,,37,68,125,,1668,68,37
1669,0.13,0.16,119,68,39,,,,,,,,,,,39,0.13,0.16,,68,0.13,0.16,,39,68,119,,1669,68,39
1670,0.13,0.16,111,68,41,,,,,,,,,,,41,0.13,0.16,,68,0.13,0.16,,41,68,111,,1670,68,41
1671,0.12,0.17,108,68,43,,,,,,,,,,,43,0.12,0.17,,68,0.12,0.17,,43,68,108,,1671,68,43
1672,0.12,0.17,108,68,45,,,,,,,,,,,45,0.12,0.17,,68,0.12,0.17,,45,68,108,,1672,68,45
1673,0.12,0.17,107,68,47,,,,,,,,,,,47,0.12,0.17,,68,0.12,0.17,,47,68,107,,1673,68,47
1674,0.12,0.18,103,68,49,,,,,,,,,,,49,0.12,0.18,,68,0.12,0.18,,49,68,103,,1674,68,49
1675,0.12,0.18,99,68,51,,,,,,,,,,,51,0.12,0.18,,68,0.12,0.18,,51,68,99,,1675,68,51
1676,0.11,0.19,98,68,53,,,,,,,,,,,53,0.11,0.19,,68,0.11,0.19,,53,68,98,,1676,68,53
1677,0.11,0.19,94,68,55,,,,,,,,,,,55,0.11,0.19,,68,0.11,0.19,,55,68,94,,1677,68,55
1678,0.11,0.19,93,68,57,,,,,,,,,,,57,0.11,0.19,,68,0.11,0.19,,57,68,93,,1678,68,57
1679,0.11,0.19,90,68,59,,,,,,,,,,,59,0.11,0.19,,68,0.11,0.19,,59,68,90,,1679,68,59
1680,0.11,0.2,87,68,61,,,,,,,,,,,61,0.11,0.2,,68,0.11,0.2,,61,68,87,,1680,68,61
1681,0.1,0.2,81,68,63,,,,,,,,,,,63,0.1,0.2,,68,0.1,0.2,,63,68,81,,1681,68,63
1682,0.1,0.21,79,68,65,,,,,,,,,,,65,0.1,0.21,,68,0.1,0.21,,65,68,79,,1682,68,65
1683,0.1,0.21,79,68,67,,,,,,,,,,,67,0.1,0.21,,68,0.1,0.21,,67,68,79,,1683,68,67
1684,0.1,0.21,77,68,69,,,,,,,,,,,69,0.1,0.21,,68,0.1,0.21,,69,68,77,,1684,68,69
1685,0.1,0.21,77,68,71,,,,,,,,,,,71,0.1,0.21,,68,0.1,0.21,,71,68,77,,1685,68,71
1686,0.1,0.22,75,68,73,,,,,,,,,,,73,0.1,0.22,,68,0.1,0.22,,73,68,75,,1686,68,73
1687,0.09,0.22,71,68,75,,,,,,,,,,,75,0.09,0.22,,68,0.09,0.22,,75,68,71,,1687,68,75
1688,0.09,0.22,71,68,77,,,,,,,,,,,77,0.09,0.22,,68,0.09,0.22,,77,68,71,,1688,68,77
1689,0.09,0.22,71,68,79,,,,,,,,,,,79,0.09,0.22,,68,0.09,0.22,,79,68,71,,1689,68,79
1690,0.09,0.23,70,68,81,,,,,,,,,,,81,0.09,0.23,,68,0.09,0.23,,81,68,70,,1690,68,81
1691,0.09,0.23,70,68,83,,,,,,,,,,,83,0.09,0.23,,68,0.09,0.23,,83,68,70,,1691,68,83
1692,0.09,0.23,68,68,85,,,,,,,,,,,85,0.09,0.23,,68,0.09,0.23,,85,68,68,,1692,68,85
1693,0.09,0.24,68,68,87,,,,,,,,,,,87,0.09,0.24,,68,0.09,0.24,,87,68,68,,1693,68,87
1694,0.09,0.24,66,68,89,,,,,,,,,,,89,0.09,0.24,,68,0.09,0.24,,89,68,66,,1694,68,89
1695,0.09,0.24,64,68,91,,,,,,,,,,,91,0.09,0.24,,68,0.09,0.24,,91,68,64,,1695,68,91
1696,0.09,0.25,63,68,93,,,,,,,,,,,93,0.09,0.25,,68,0.09,0.25,,93,68,63,,1696,68,93
1697,0.09,0.25,61,68,95,,,,,,,,,,,95,0.09,0.25,,68,0.09,0.25,,95,68,61,,1697,68,95
1698,0.09,0.25,61,68,97,,,,,,,,,,,97,0.09,0.25,,68,0.09,0.25,,97,68,61,,1698,68,97
1699,0.09,0.26,58,68,99,,,,,,,,,,,99,0.09,0.26,,68,0.09,0.26,,99,68,58,,1699,68,99
1700,0.3,0.01,657,70,1,,,,,,,,,,,1,0.3,0.01,,70,0.3,0.01,,1,70,657,,1700,70,1
1701,0.27,0.03,434,70,3,,,,,,,,,,,3,0.27,0.03,,70,0.27,0.03,,3,70,434,,1701,70,3
1702,0.24,0.04,350,70,5,,,,,,,,,,,5,0.24,0.04,,70,0.24,0.04,,5,70,350,,1702,70,5
1703,0.22,0.05,305,70,7,,,,,,,,,,,7,0.22,0.05,,70,0.22,0.05,,7,70,305,,1703,70,7
1704,0.21,0.06,275,70,9,,,,,,,,,,,9,0.21,0.06,,70,0.21,0.06,,9,70,275,,1704,70,9
1705,0.2,0.07,246,70,11,,,,,,,,,,,11,0.2,0.07,,70,0.2,0.07,,11,70,246,,1705,70,11
1706,0.19,0.08,232,70,13,,,,,,,,,,,13,0.19,0.08,,70,0.19,0.08,,13,70,232,,1706,70,13
1707,0.18,0.09,218,70,15,,,,,,,,,,,15,0.18,0.09,,70,0.18,0.09,,15,70,218,,1707,70,15
